Datetime,open_time,open,high,low,close,volume
2024-04-10 00:39:00,1712680740000,68800.0,68866.11,68800.0,68866.1,26.48704
2024-04-10 00:40:00,1712680800000,68866.11,68934.19,68840.54,68840.55,30.7933
2024-04-10 00:41:00,1712680860000,68840.55,68907.53,68806.88,68806.89,26.0066
2024-04-10 00:42:00,1712680920000,68806.88,68826.41,68700.0,68745.75,73.97112
2024-04-10 00:43:00,1712680980000,68745.74,68745.75,68715.39,68715.4,9.736
2024-04-10 00:44:00,1712681040000,68715.39,68805.56,68712.56,68790.25,23.6731
2024-04-10 00:45:00,1712681100000,68790.26,68819.48,68720.0,68737.73,29.58547
2024-04-10 00:46:00,1712681160000,68737.72,68759.75,68672.04,68687.56,46.54372
2024-04-10 00:47:00,1712681220000,68687.57,68799.6,68684.97,68772.01,37.10591
2024-04-10 00:48:00,1712681280000,68772.01,68853.97,68772.0,68845.84,26.89234
2024-04-10 00:49:00,1712681340000,68845.83,68873.46,68776.0,68776.69,16.9766
2024-04-10 00:50:00,1712681400000,68776.7,68783.55,68600.0,68621.98,76.16797
2024-04-10 00:51:00,1712681460000,68621.99,68643.68,68569.72,68591.76,69.90849
2024-04-10 00:52:00,1712681520000,68591.76,68709.9,68591.76,68663.88,59.27148
2024-04-10 00:53:00,1712681580000,68663.87,68680.0,68600.91,68657.42,36.0175
2024-04-10 00:54:00,1712681640000,68657.42,68680.0,68516.15,68625.14,82.92375
2024-04-10 00:55:00,1712681700000,68625.15,68636.37,68526.0,68530.85,44.0539
2024-04-10 00:56:00,1712681760000,68530.84,68661.46,68530.84,68657.95,55.57832
2024-04-10 00:57:00,1712681820000,68657.94,68695.75,68600.01,68652.54,33.24485
2024-04-10 00:58:00,1712681880000,68652.55,68664.0,68605.31,68633.27,33.89685
2024-04-10 00:59:00,1712681940000,68633.28,68633.28,68600.0,68601.24,29.56875
2024-04-10 01:00:00,1712682000000,68601.25,68656.26,68536.61,68628.29,61.38419
2024-04-10 01:01:00,1712682060000,68628.3,68791.76,68628.29,68786.69,90.35971
2024-04-10 01:02:00,1712682120000,68786.7,68791.76,68679.39,68700.01,27.39045
2024-04-10 01:03:00,1712682180000,68700.0,68724.0,68628.01,68723.99,20.71725
2024-04-10 01:04:00,1712682240000,68723.99,68740.42,68680.0,68722.59,22.8279
2024-04-10 01:05:00,1712682300000,68722.59,68744.05,68720.0,68739.99,11.0032
2024-04-10 01:06:00,1712682360000,68740.0,68740.0,68561.97,68576.55,36.81214
2024-04-10 01:07:00,1712682420000,68576.54,68770.0,68500.0,68746.2,75.84517
2024-04-10 01:08:00,1712682480000,68746.21,68750.0,68648.09,68651.99,21.59218
2024-04-10 01:09:00,1712682540000,68651.99,68700.06,68624.89,68700.05,15.14962
2024-04-10 01:10:00,1712682600000,68700.06,68760.99,68640.0,68648.48,61.38515
